rmse,ard,mae,delta1,delta2,delta3
6.506666503645103,0.20966215731496013,4.421806981114518,61.836628511966694,89.25598335067639,95.96774193548387
12.967551825208975,0.4539324848758252,10.460357232179813,11.52304609218437,28.857715430861724,53.9746158984636
12.620388645418231,0.38758285292640693,8.572462320698166,35.9658208182289,76.28171931641636,92.51683065769032
8.093647628300033,0.23192028903385656,5.649693866388513,63.226299694189606,94.4954128440367,98.6493374108053
11.41808049074736,0.3345457872847202,7.359547267008813,43.042071197411005,81.1799850634802,95.09584266865821
7.25470993914692,0.20092064730148285,4.477607354196431,66.90087829360101,93.19949811794228,98.3939774153074
6.6405558644020894,0.28063129234840944,4.946581341586952,55.39674716609168,85.4115327747659,97.19073435189749
7.229966479755199,0.2397306613967576,4.753685106721314,64.42767295597484,91.06918238993711,95.87421383647798
17.942637044188253,1.1950017111256728,13.823903101773135,13.686647800360173,25.49524054540777,36.76357087728325
8.729387610376461,0.20130810747715547,5.11411965484674,68.1883537023724,93.60172537742632,96.26168224299066
7.963026560382636,0.20989512351246295,5.015834281467912,65.36874677668901,89.94326972666323,93.21815368746776
9.455664071105968,0.20183840124592015,5.08499062912445,71.86311787072243,91.59273341782847,96.83143219264892
10.45836359868734,0.1432459772153895,4.522080570638996,86.16438356164383,92.46575342465754,95.78082191780823
7.243733313917547,0.16252395972513514,4.392889941838441,76.34152788791964,95.66481628337299,98.46682527094899
14.600595789914754,0.22485176927198805,8.659687624466404,63.20630749014454,87.77923784494087,93.42969776609723
9.886114873408225,0.15421018012047677,5.617381008152892,75.09852216748769,94.35960591133005,97.88177339901478
11.716110670539278,0.2515642190732959,7.091912375413499,56.76535356006851,81.82040616589185,87.08098850012233
13.083630626438765,0.4472749870061028,11.263734123132524,16.98483997754071,28.66367209432903,47.52947782144862
16.616776981418454,0.6680295519779602,12.763525984999516,18.982789622399178,41.1250963267403,58.61803236578474
11.267643522608983,0.3313924735040514,9.299634959903894,21.40921409214092,59.719142645971914,91.35254988913526
18.503086892869195,0.8170435561279703,13.31698182655964,19.970703125,39.7705078125,58.9111328125
12.49637239030605,0.3285570042753134,9.850190090595119,25.92042755344418,59.44180522565321,91.21140142517815
10.409354493478345,0.24855752053629673,8.100611272023558,44.064793723108075,75.348013161225,93.69779802581625
8.810699108182133,0.29383031168368695,5.763652495803591,59.672304439746306,83.4566596194503,90.1955602536998
9.859434841142223,0.34023074491277405,6.37508180308389,58.5552268244576,83.50591715976331,90.2613412228797
10.232792155497346,0.46551076160109617,6.990301697089544,46.0613810741688,73.83631713554986,87.23785166240408
9.404368066469369,0.33800701128773497,6.4047999792265475,57.793017456359095,80.0498753117207,90.18079800498752
9.428130702658736,0.19776082396495454,5.479242388864787,71.87392942788627,94.7242206235012,98.35560123329907
11.246938296416602,0.1747730146200208,6.13103551882819,74.73426001635323,90.84219133278822,95.12128645407468
9.201629317939304,0.19152834438771615,5.523585905546684,67.55988631749898,90.580592773041,96.02111246447423
10.841720682903212,0.21122239567017764,6.233979268835924,54.57988980716253,89.25619834710744,96.38429752066115
11.811286921966806,0.2585460769411833,7.867308093612802,55.9533721898418,90.59117402164863,96.61393283374964
6.5212670922063625,0.11270147462235837,3.713717856486931,88.74397504961723,97.59001984689539,98.97930252339098
7.319149998217106,0.18669176836935872,4.787801104374033,62.27513227513227,94.92063492063491,98.83597883597884
9.42908233732815,0.21182248318498065,6.218966718387838,62.87196287196287,95.52279552279552,98.93529893529893
10.492241157302493,0.24546023187493038,7.161894221155995,51.81305398871877,91.941982272361,97.17969379532634
10.889710793820694,0.30828899635611534,8.097860668159374,23.25581395348837,72.60981912144703,88.77404536319266
10.416400026909491,0.34269871623547754,6.6835017578997284,42.99516908212561,84.7987117552335,93.17230273752013
9.471472602069143,0.21910958453905569,5.269262028536451,69.40532081377152,89.48878455920709,94.20970266040689
9.414528400627832,0.4707966847434838,6.539523011615204,50.374933047670055,69.7643277986074,80.39635779325121
9.922732297511875,0.4437022524179033,7.698012283242556,37.67430278884462,65.36354581673307,87.15139442231076
12.502043690378606,0.285887134393008,7.36769204588574,49.54979536152796,82.21009549795362,89.6043656207367
13.851973727775624,0.2473394385944811,7.933459129742175,56.69579926698619,84.43755286157317,90.6117846067099
14.92553069950224,0.44743628069024644,9.795020337247246,24.02217431475208,69.35632891900215,90.0523560209424
14.676902026206506,0.37594201792235593,9.514018272979392,40.36126739709802,77.93899911163756,89.48771098608232
10.547246018696033,0.1970715702903639,6.371663322392826,65.41433519850786,88.54249933386625,93.81827871036505
12.666905224715707,0.3497050915219787,9.831856032282934,16.56224461999455,60.25606101879597,85.42631435576136
8.731358097693674,0.1933205338531799,5.761364800286037,65.15588158239454,95.52004191773645,97.90411317788839
7.646973243563235,0.2335292618469162,4.683094157052556,76.96693272519954,91.1345496009122,95.26795895096922
8.243121904836027,0.19260602091093496,4.206707405821339,80.80249048772052,92.28640608785888,96.50639916983744
10.446162279450826,0.35603402701236386,6.6139296749994365,45.83778014941302,78.33511205976521,90.23479188900747
13.157892233258359,0.534783988829095,8.349571214880468,31.76178660049628,59.66363385718224,76.61979597463468
18.224070673258847,1.6319178938696028,14.81192129938943,7.742857142857143,16.62857142857143,30.2
11.036941640910102,0.4241743959649615,5.723610830352233,69.26968068289598,84.47676256718304,88.7448624723364
6.073752730973368,0.167640713244733,3.887474604553178,74.63126843657817,94.92625368731564,98.3480825958702
12.191306316828992,0.47650505331406595,7.646039409440521,45.781918912112815,71.14077058675396,81.96927726013598
13.88520112526477,0.45722087778636133,7.515483241053811,45.52177485620378,74.08929060531362,86.44207066557108
13.623228880342872,0.6565329580804318,9.062357577702405,31.448572967151318,54.63112547119009,65.07808292945612
8.708890498556443,0.2413533307864812,4.7149748533470195,70.11049723756906,90.0828729281768,95.11049723756906
13.506768959473265,0.46740379748787453,7.89240832875672,45.33869885982562,66.29778672032192,78.13547954393026
19.234602410267,0.7122723806744764,13.066558008723788,20.28673835125448,57.70609318996416,69.10394265232975
15.777859547412287,0.2358605778614734,8.575278765809243,64.20830029077452,81.20539254559873,89.05630452022204
10.64078030014019,0.27565264934003253,7.027761029377331,53.50269438029254,88.04208365409289,93.99538106235565
11.033171657646733,0.23419970550945843,6.700421587081466,52.466251298027004,81.51609553478713,93.6656282450675
9.573896143500113,0.15148503230747215,5.8485418262761275,80.0500536288881,96.13872005720415,98.74865927779764
8.997654764622705,0.2202635260668131,6.372530424617378,40.76570504179024,95.47047721757886,98.97546508492854
10.50280889228417,0.3513863468674205,7.469600936217654,32.056451612903224,87.14717741935483,96.47177419354838
7.6524095527280975,0.16286089107702573,5.0358130724015036,73.45272583618646,97.02396628917566,98.99920990255465
8.859036445308433,0.1595523003933995,5.031696971373668,81.83716075156576,96.37265135699373,98.74739039665971
9.513244105009004,0.17738372460696514,5.710907450815444,77.07488510408218,91.91673425250067,94.67423628007569
6.247408773976959,0.1277231703334649,3.1765632955956593,82.95286095463979,93.83338274533057,97.47998814112067
8.15005636362673,0.13523829489933661,4.198328012547397,82.6374391092554,94.60681976339596,97.98190675017398
8.866068815387834,0.19256667855660153,5.3876062984630275,75.83154506437768,93.99141630901288,97.26394849785407
11.61827125089154,0.32084899315592597,8.010034295625376,42.07154297917779,81.55365723438335,96.12920448478377
9.79111330821603,0.146138875334475,5.784526722158416,81.5677966101695,95.8156779661017,98.64936440677965
7.406448612650095,0.20221595155688002,3.9377884744453167,78.18930041152264,89.35528120713306,95.22633744855968
8.179762019696497,0.32821076127532767,6.129777289911928,40.503035559410236,84.61983232148019,96.2127782596126
9.065361035541542,0.23589652917017917,5.866031604116347,51.743334309991205,82.59595663639028,95.25344271901552
8.469577840496045,0.24802771146179542,5.733010243999866,43.15245478036176,86.3910422049957,97.6457077232271
12.45741165601433,0.21052091587773544,6.055215806518606,73.56064840693125,89.37954164337619,94.07490217998881
12.955152581832794,0.20617001274092983,7.837341803332104,68.93687707641196,89.30232558139535,94.98338870431894
13.104983938390058,0.24496113831098837,6.711090333231754,70.96472057446144,85.73212613175149,91.00842959725257
13.753576602196665,0.5650405262465578,10.041652307337877,32.96419342930971,66.33444075304541,83.5732742709487
9.504475477692175,0.6144370345942695,8.19158677420933,16.166916541729133,56.146926536731634,81.4592703648176
9.943141351836646,0.21102535546121204,4.8516085174013295,82.65822784810126,92.9957805907173,95.8649789029536
9.90178505191316,0.30668648030176887,5.608290431479562,59.464131374243735,88.10141169691732,93.46009795447998
11.414191143257135,0.2820347605353117,6.293205434385734,55.18196202531646,85.95727848101265,94.02689873417721
12.772719685157778,0.5142123668276858,9.19594907465304,30.22295623451693,72.13047068538398,94.4260941370768
11.998922522907192,0.3401854287747192,6.447975814997495,66.57509157509158,89.98778998779,94.23076923076923
10.563107081624166,0.2712739101944017,5.192503486100365,81.0,93.17647058823529,95.73529411764706
14.409170049346834,0.2450175352779516,8.421083068709809,53.98699108648518,78.51120211997109,91.76102144061672
10.266440709404995,0.33072194946431294,7.372965380894113,36.96128560993426,91.59970781592403,96.88336985634282
11.092297445606071,0.28410822009929854,8.120050472363658,38.160919540229884,85.40229885057471,95.63218390804597
13.61693578378681,0.24799838456609558,9.14937137840745,58.39178356713427,78.80761523046093,89.92985971943888
11.436480984479632,0.2037603698364985,7.362625250746588,60.37095088819227,88.81922675026124,95.24555903866249
8.057728462586972,0.13576952623206148,3.951189223198631,88.0969522438205,96.61627069834412,97.93616510679146
8.690701118817586,0.16957368979915996,4.6356156514321745,80.36917667740991,93.7591561675945,97.07002636976267
8.957224458900678,0.17669576990036756,4.655651469209448,79.20481297410412,91.49882291394194,95.47475804342139
12.79630453321923,0.26712649947742767,8.826429220698149,40.92725819344524,76.36557420730082,92.61923794297896
11.610858249928446,0.2938006686313456,8.072665351804247,37.28241101584827,68.64120550792414,93.34892179786958
9.544714061414844,0.13896894272359844,4.266562802700596,89.0381679389313,94.4732824427481,96.21374045801527
12.572906640214669,0.2732556851190608,7.670388047819581,42.39774330042313,71.5937940761636,94.1607898448519
12.714851946978559,0.1867940478523798,6.834618541092588,69.47162426614481,91.2216941571149,94.96785015376014
8.875801830101118,0.14745063687318605,4.453210828230553,79.26689576174113,94.04352806414661,97.53722794959909
12.803346098167863,0.32673352435234193,7.689301604100228,61.897451642615906,79.33681301811482,88.54774332207553
10.986720145369253,0.30371301502788606,7.302497303110252,48.59038142620232,77.89623312011372,88.41506751954513
12.141543376883341,0.749191055276992,8.770372051513766,25.42332458860005,58.64536131647985,77.89172430240878
10.571664580604343,0.26149370933990024,6.632678364409435,51.883420401429746,88.58949683805334,97.30547154248008
9.382615486940175,0.23632860506428913,5.145011530443101,54.91315136476427,77.19602977667493,88.63523573200992
11.985768381514749,0.2122873601450812,7.39573348654549,68.6080683943361,92.38578680203045,95.99251936948971
8.796191665886841,0.14888538665341566,4.7923867999525935,80.21405049396267,95.91108671789243,98.46322722283205
6.420473457911193,0.2296726715760645,4.4808317620322535,68.98148148148148,94.1358024691358,98.61111111111111
12.746487065842071,0.2388524001152886,7.739435163705825,62.76062285563473,90.12932172077065,96.70097651095276
11.763265628595805,0.29879727753967883,8.779388871923683,16.662209146830705,75.82241240973522,93.9556031024338
6.690626986606164,0.14196091783261644,4.083243270774599,82.9538645895746,98.2624325943679,99.4307968843619
11.21575807069647,0.37153607665688504,9.276474081361306,19.74921630094044,53.91849529780565,74.94775339602926
12.170580907749406,0.3520055360225943,9.968855508603655,17.928073000536767,48.8191089640365,79.14653784219001
9.003916336271581,0.2733765855804845,6.116058407537163,44.73145780051151,93.32480818414322,98.0306905370844
10.481112274815471,0.21656505076430094,6.262608421692383,57.19626168224299,89.74632843791723,97.35647530040053
16.396992195526863,0.364624754259695,9.534283096863525,39.546061415220294,74.60614152202936,89.85313751668892
12.091528320740446,0.3247819975366066,8.40329204634859,24.062877871825876,62.484885126964926,92.38210399032648
11.12462204454966,0.22621734798837076,6.591783455474963,67.20595788392399,88.34103749357986,92.1160760143811
5.044299837382002,0.16770422240440586,3.7185965466172726,76.71232876712328,97.39199157007377,99.4204425711275
8.15861938069084,0.18265066793162182,5.316270908929606,71.89380530973452,98.01769911504424,99.71681415929203
7.380537654677006,0.15021689359673018,4.713835415095091,76.71875,97.3125,99.46875
9.668921886541131,0.20572320445170356,5.891128670641751,69.2065985860173,91.4637339617701,95.33909400366588
8.076445737458101,0.1417280468640591,4.838892074080847,80.9322033898305,96.53072033898306,99.25847457627118
10.502965141133473,0.3239150456757227,6.850871685074597,47.96747967479675,85.77235772357723,97.06066291432145
9.276095301809688,0.17384388733058231,5.03541743981238,81.86247969680564,90.30860855441256,93.58419057931782
6.013490768195089,0.16604019982491514,3.86247594878182,64.44600280504909,94.03927068723704,98.66760168302945
13.713355330679516,0.36653496236774785,8.55073230741006,37.204030226700255,78.11083123425692,92.84634760705289
9.799129380640164,0.14326738940499206,5.11698459520825,85.68189180434078,95.88597343699384,98.15354713313897
11.860320936176512,0.25550712885669596,7.71869456152172,53.96419437340153,91.63682864450128,97.3913043478261
6.087296427667351,0.13123406763580492,3.7724603035957203,86.84480986639261,98.6639260020555,98.94655704008221
9.235730835797797,0.23656858528745195,6.587805964459495,57.800312012480504,87.727509100364,97.03588143525741
6.555612129165047,0.24404279772395873,4.893757115411848,51.37958746316635,94.10661666220199,98.6873828020359
7.600533393301268,0.25474792523529555,6.301413427621449,26.353790613718413,87.2356884992264,98.89118102114493
10.808779560078586,0.3485788806477812,8.707891993913984,18.7401986408782,50.601150026136956,90.46001045478307
7.184408259562316,0.16245566541279904,4.497041985446366,78.93243940175348,98.40123775141826,99.27797833935018
5.821515482426317,0.21096972288322532,4.659214407795955,49.18960638024183,84.61538461538461,98.94520195523539
8.174654469384297,0.28628539662204744,6.611783924118618,42.465753424657535,68.78372768783728,82.02573682025736
7.473061654267404,0.29005479667565576,6.384308608020772,24.01662049861496,74.51523545706371,91.27423822714681
11.655573338184508,0.3663329629934147,7.7828650140676725,46.52474993588099,76.96845344960246,90.22826365734804
13.498086742444304,0.4349993655357614,10.228556511118853,23.353293413173652,67.28647967223448,85.06145603529782
10.333558061518806,0.2250897466454689,5.731889150304898,69.39369870267407,87.39740534815992,92.77204130262113
9.227531730804106,0.2914528465694721,6.774473984237069,40.24874305371792,64.9642762635618,87.32468907118285
10.452773826566595,0.2649770044458034,6.727205694857975,59.763008758371974,88.63987635239567,95.82689335394127
10.698195329463879,0.28175493332155044,8.002203804838325,35.21765417170496,71.55380894800484,92.32164449818622
9.300166788759512,0.2813444330204117,7.54798573035692,29.404178488522053,70.02837245292753,93.65488779984524
9.853620522775184,0.16363376308414235,5.362487118338986,75.7703450092178,91.01922570450355,96.33921516987095
8.514030608380791,0.3222623067877504,6.261302308322966,45.6215065211605,80.38328453553368,95.55496406707479
17.767571091068884,0.35226224158027686,11.348607334023384,43.993839835728956,72.66427104722793,81.1858316221766
15.381768170008241,0.5010701887864987,12.304373320067922,17.65625,27.395833333333336,40.49479166666667
10.68919541848244,0.17290072457808844,5.86023896396809,76.95178849144635,92.41057542768274,96.42301710730948
8.67940056123862,0.17988305883919667,5.013232910026939,74.89606651742885,92.7406459865686,96.64214902462423
7.278705108712983,0.21291289344734288,4.655089698321167,56.25370480142264,82.57261410788381,97.5696502667457
10.369895238664382,0.1767695210623674,5.73469501276357,74.19449326303457,92.00351493848858,95.51845342706503
10.195036471086214,0.38044668786154734,7.615784811529793,33.77394119233882,76.20717561370381,96.3852171567305
15.316741702636318,0.37794273208319057,10.083831614608933,31.28532809043991,81.44507249938559,91.05431309904152
16.40713742053657,0.2669276984490516,8.389532776134102,68.40931615460852,76.73439048562933,80.30227948463825
18.321588427557714,0.5917247892919897,11.75225643469737,31.022267206477732,58.198380566801625,70.47064777327935
21.788541346192776,1.2302363388378652,16.933028037949363,7.945544554455446,25.71782178217822,40.0
22.070605499900243,1.0789654206759305,17.822760574734627,9.875621890547263,26.268656716417908,41.66666666666667
18.330670975756632,0.5222801826209748,13.892334845135755,16.26280289782663,34.299275543342496,57.431926055458405
16.260086195679705,0.39938159412948904,9.598973199375514,49.18994413407821,71.95530726256983,80.97765363128492
15.677974641681837,0.4493635485957084,10.641305757101817,17.49271137026239,41.62617427923551,60.18788467768059
12.42523273199656,0.3086802620509809,8.357495191299721,39.05705866595232,77.79266005893383,90.54379855344227
9.729215788944742,0.19567860591458677,5.962178278831692,66.04152712659076,92.73275284661754,97.58874748827864
12.60803103592577,0.3429221958507084,8.000568621556381,53.48898216159497,77.30849947534104,87.40818467995803
11.886899654628932,0.36561224283765914,8.572387964519946,32.6664241542379,79.08330301927974,93.30665696616953
10.374525257355696,0.18551065141295078,6.3832672169588225,66.31963984243107,93.05008441193023,96.45469893078221
11.540689162316639,0.249951138384098,7.087117670694308,53.49519743863394,86.33938100320171,93.43649946638207
8.492304955412452,0.24825359999970445,4.865138612591657,70.27896995708154,90.87982832618026,95.22532188841201
8.381824522747431,0.2667153017951209,4.887654945582683,69.77964323189927,85.51941238195172,90.37250786988457
10.197696663906184,0.2932831081881056,5.798413345009708,62.99946723494939,86.62759722962173,91.848694725626
11.575731554909868,0.44349049582785083,7.823496548692513,36.88102893890675,71.67202572347267,83.85852090032154
9.862978494606978,0.33224987880411966,6.222232756271861,53.90600684718332,78.21350762527233,87.4260815437286
14.079948065807608,0.6996615823806145,10.423868954146045,11.08786610878661,46.92169754931261,72.41482367005379
17.054487542480206,0.4737471591906754,10.488331326923364,44.69846275128104,67.00827749310209,72.80252266456445
14.418022502780474,0.46832332279767136,9.184283608889515,47.8789676653812,72.82705428656186,78.40403441115396
13.555423255403992,0.4190605469663191,8.232814657473993,52.84431137724551,79.61077844311377,88.53293413173652
12.68170966823541,0.3348650742152978,6.996310115483942,69.66879721092388,84.97966298663567,89.27948866937827
11.357787195056497,0.5744411457381136,9.145808272174998,20.850943927867004,49.81684981684982,85.1789236404621
7.697650641928294,0.23278257893505883,5.006628763846036,66.18100308209583,90.89380778929672,95.43289436817035
12.90049819734746,0.3669793835242189,8.866723425075133,25.41554959785523,81.15281501340482,94.82573726541555
14.687350159835926,0.3700651807966591,10.206426989776519,32.506702412868634,72.35254691689008,89.47721179624665
10.376154955426697,0.26826224753985517,7.067697735543679,59.57815660213811,86.56457671193297,93.55677549841086
10.722224854500023,0.37049214708293077,7.946176263742047,22.484058774604936,53.86747990019407,74.54948710840034
10.826817645611419,0.19368770237710595,5.8729509379909715,73.03030303030303,90.05509641873279,93.16804407713498
13.500720273132357,0.3814858015436702,8.358084171867826,31.33971291866029,61.36363636363637,79.1267942583732
14.79672037444158,0.6605897968029886,9.87513945970675,29.474812433011788,48.58878170775277,65.45194712397284
16.958677546422066,0.39162783776204313,12.121885937096467,17.568407960199007,49.657960199004975,82.46268656716418
10.971589532140474,0.27045140162966536,6.9843443102889005,52.28021978021978,88.24175824175823,98.02197802197801
11.453338403797686,0.2391577812650998,6.028017905352007,62.39197100641204,88.70922776693617,94.0061332589908
15.43407060052572,0.3238604238808971,8.330048562769305,54.07017543859649,76.45614035087719,86.10526315789474
